add_id,rooms,address,square_m2,parking,price,repair,metro,time_to_metro,time_on_foot,flat_floor,house_floors,house_type,balcony,windows,bathroom,with_children/animals,name_of_the_RC,house_series,ceiling_height_m,elevator,garbage_chute,furniture_rooms,furniture_kitchen,the_internet,tv
153013972,1,6259,41.0,3,63000.0,1,19,3,True,12,32,5,0,0,1,3,1083,363,2.98,2,0,1,1,1,1
188937709,1,6247,60.0,3,65000.0,2,280,7,True,4,12,5,2,0,1,0,338,363,2.98,1,0,1,1,1,1
274763687,2,9612,75.0,2,68000.0,3,280,8,True,16,23,5,1,0,0,1,338,363,3.0,1,0,1,1,1,1
274933372,1,6259,40.0,2,70000.0,1,19,1,True,30,40,5,0,0,1,3,1083,363,2.98,2,0,1,1,1,1
273694493,2,6260,60.0,2,70000.0,2,279,12,True,2,5,3,0,0,0,0,1083,363,3.0,1,1,1,1,1,1
271331144,2,6262,70.0,3,75000.0,2,19,2,True,11,44,5,0,1,1,1,379,363,2.98,3,0,1,1,1,1
271487144,3,10115,76.0,3,75000.0,3,204,5,True,2,8,3,0,0,0,0,1083,363,2.98,1,1,1,1,0,1
274946067,2,6259,550.0,3,76000.0,2,19,2,True,21,40,5,0,1,1,0,1083,363,2.98,2,1,1,1,0,1
262911631,2,6250,48.0,5,78000.0,2,280,7,True,12,15,5,2,0,1,1,578,363,2.98,2,2,1,1,1,1
201407277,2,6250,47.0,5,78000.0,2,280,5,True,2,14,5,2,0,1,1,578,363,3.0,2,2,1,1,1,1
273148627,2,6259,62.0,3,78000.0,2,19,2,True,32,40,5,0,0,0,0,379,363,2.98,1,2,1,1,1,1
274964637,2,6259,65.0,3,80000.0,1,19,2,True,9,40,5,0,0,2,3,1083,363,2.98,1,2,1,1,1,1
268986748,2,6267,60.0,2,79900.0,1,279,2,True,9,17,6,1,2,1,0,1083,363,2.64,2,0,1,1,1,1
273525325,2,6251,46.5,5,82000.0,1,280,10,True,12,15,5,2,0,1,3,578,363,2.98,1,2,1,1,1,1
274411053,2,6251,47.0,3,83000.0,3,280,10,True,13,15,5,0,3,2,3,578,363,2.98,1,2,0,0,0,0
267688362,2,6259,54.6,2,85000.0,1,19,2,True,30,40,5,0,1,1,1,1083,363,2.98,2,0,1,1,1,1
264699600,2,6262,73.0,3,85000.0,2,19,1,True,26,44,5,0,1,1,3,379,363,2.98,1,0,1,1,1,1
274276055,1,3175,42.0,5,89990.0,1,13,10,True,11,41,9,0,2,1,1,837,363,2.98,2,2,1,1,1,1
267172267,3,6265,75.0,3,90000.0,2,279,10,True,6,17,6,2,2,1,1,1083,363,2.64,1,0,1,1,1,1
242925354,2,6249,85.0,5,99000.0,2,280,15,True,5,12,5,2,2,1,1,338,363,3.0,2,0,1,1,1,1
274120031,1,3175,41.2,5,100000.0,1,280,11,True,9,17,5,0,0,1,3,838,363,3.1,2,0,1,1,0,1
274980415,2,6259,76.0,3,100000.0,2,19,2,True,11,17,5,1,0,1,0,379,363,2.98,1,2,1,1,1,0
273670472,2,8828,74.0,3,100000.0,1,13,21,True,5,14,4,2,0,0,3,1083,363,2.98,2,0,1,1,0,1
274842638,1,6264,51.0,3,105000.0,1,279,11,True,3,24,4,2,3,1,3,358,363,2.98,2,1,1,1,1,1
274618862,2,6259,70.0,2,115000.0,1,19,2,True,28,37,5,0,1,0,1,1083,363,2.8,1,0,1,1,1,1
272960249,3,6262,85.0,3,120000.0,2,19,2,True,5,44,5,0,1,0,1,379,363,2.98,1,0,1,1,0,1
236256419,2,6259,65.0,2,120000.0,1,19,5,True,32,32,5,0,1,1,0,1083,363,2.8,0,0,1,1,1,1
274341376,2,6264,58.0,3,130000.0,1,204,11,True,6,24,9,1,2,2,3,358,363,2.98,3,0,1,1,0,1
258366019,2,8836,57.0,3,130000.0,1,280,9,True,10,24,5,0,3,2,3,570,363,3.0,1,1,1,1,1,1
274550139,2,6250,68.0,5,150000.0,2,280,4,True,12,13,5,2,1,1,1,578,363,2.8,2,2,1,1,0,1
269934806,4,6252,149.0,3,180000.0,2,280,6,True,30,32,5,2,1,1,0,338,363,2.98,1,0,1,1,1,1
274090676,3,6281,165.0,5,200000.0,1,238,9,True,23,57,4,0,0,1,1,977,363,3.3,2,0,1,1,1,1
165648154,3,6281,170.0,5,220000.0,2,13,10,True,18,57,9,0,0,1,0,977,363,2.98,2,0,1,1,1,1
274102527,3,6281,130.0,5,250000.0,2,238,12,True,6,55,9,0,2,1,0,976,363,2.98,2,2,1,1,1,1
274135134,3,6281,120.0,3,250000.0,1,238,9,True,10,57,3,1,0,1,0,977,363,2.98,1,0,1,1,1,1
199416788,3,6281,170.0,3,400000.0,1,238,9,True,6,57,9,1,0,1,1,977,363,2.98,1,0,1,1,1,1
270732636,3,6281,220.0,5,420000.0,3,13,10,True,8,57,3,0,0,1,3,977,363,2.98,2,0,1,1,1,1
273344878,4,6281,213.0,5,449000.0,2,238,12,True,25,57,9,0,0,1,1,976,363,2.98,2,2,1,1,1,1
274526620,2,6250,48.0,3,100000.0,1,280,4,True,11,15,5,0,0,1,3,578,363,2.98,1,2,1,1,1,1
274943340,2,3175,47.0,3,110000.0,1,13,10,True,12,40,5,0,1,1,3,837,363,2.98,2,2,0,0,0,0
274153784,2,3175,48.0,5,115000.0,1,280,11,True,16,36,9,0,3,1,3,837,363,2.98,2,2,1,1,1,1
274961295,2,6261,64.0,3,90000.0,2,19,2,True,15,44,5,2,0,0,3,379,363,2.98,1,0,1,1,1,0
265528785,4,10887,115.0,3,110000.0,1,19,12,True,19,19,9,2,0,1,1,1083,363,2.98,3,2,1,1,0,1
273784258,1,10888,44.0,2,45000.0,3,280,13,True,6,19,5,2,0,1,3,1083,363,2.75,2,0,0,1,1,0
274898294,2,6251,47.0,5,89900.0,2,280,10,True,13,15,5,1,3,2,1,578,363,2.98,1,1,1,1,0,1
273368754,2,5006,42.5,2,35000.0,3,64,20,True,5,5,3,1,0,1,1,1083,363,2.98,3,1,1,1,1,1
274825821,1,7062,23.0,3,24000.0,3,24,11,True,3,5,3,0,0,1,2,1083,363,2.98,3,2,1,1,1,1
274967488,1,2530,33.0,3,25000.0,3,25,15,True,4,4,3,0,2,1,0,1083,363,2.98,3,1,1,1,1,0
199096823,1,663,39.0,3,29990.0,3,25,10,True,6,22,6,0,0,0,0,1083,214,2.7,2,0,1,1,1,1
273826814,1,5657,38.0,3,30000.0,3,24,3,True,8,19,5,0,3,1,3,1083,363,2.98,3,0,0,0,0,0
273022587,2,5658,41.0,3,33000.0,3,24,9,True,5,5,3,1,0,1,0,1083,363,2.98,3,2,1,1,1,0
273155774,1,7063,40.0,3,35000.0,4,25,6,False,3,22,4,1,0,1,1,1083,212,2.98,3,2,1,0,1,0
274582454,1,5008,18.0,3,35000.0,4,25,7,False,1,14,6,0,3,1,3,1083,283,2.7,2,2,1,0,1,0
274340609,1,5007,40.0,3,35000.0,4,25,5,False,1,3,3,0,3,0,1,1083,363,3.0,3,2,1,0,1,0
258077910,1,7067,31.5,3,35000.0,3,25,5,False,4,9,0,1,1,1,0,1083,363,2.64,1,0,1,1,1,1
273105986,2,7066,37.7,3,35000.0,3,24,15,True,1,9,3,0,0,1,0,1083,363,2.64,1,0,1,1,1,1
267114112,1,2902,32.0,3,36000.0,4,25,6,True,1,12,6,2,0,0,1,1083,13,2.5,2,2,1,0,1,0
274493845,1,5009,30.0,3,36000.0,4,25,20,True,2,5,3,1,2,1,3,1083,60,2.7,3,2,1,0,1,0
274702447,2,660,47.2,3,39000.0,2,8,15,True,11,12,6,2,0,0,0,1083,363,2.98,1,0,1,1,1,1
266565062,2,659,54.0,3,40000.0,3,25,14,True,7,12,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,1
273314256,1,7065,35.0,3,40000.0,4,25,6,False,3,14,6,2,3,1,0,1083,363,2.98,3,2,1,0,1,0
273336969,1,1007,42.0,5,45000.0,4,25,8,True,8,22,5,0,3,1,1,241,361,2.98,3,2,1,0,1,0
273440503,2,659,52.0,3,45000.0,4,25,11,True,3,12,6,2,1,1,1,1083,281,2.7,1,2,0,0,1,0
274477710,2,7064,53.8,2,45000.0,2,25,5,False,11,22,3,2,0,1,0,1083,363,3.2,2,0,1,1,1,1
274429837,2,5017,53.0,3,47000.0,4,25,8,False,7,15,3,2,3,0,1,1083,168,2.98,2,2,1,0,1,0
260188154,2,1006,47.0,3,47000.0,3,25,10,True,4,12,6,1,0,1,0,1083,363,2.5,1,0,1,1,0,0
268100955,3,5010,63.0,3,55000.0,4,183,8,False,2,12,6,1,2,0,0,1083,281,2.6,2,2,0,0,1,0
274845408,1,665,46.0,2,55000.0,4,25,20,True,16,22,3,2,0,1,3,861,350,2.98,3,2,1,0,1,0
274868240,2,2900,46.0,2,55000.0,3,25,5,True,3,12,6,2,0,0,1,1083,363,2.5,1,0,1,1,0,0
274699550,2,2901,45.7,3,57000.0,1,25,5,True,10,12,6,2,0,1,3,1083,363,2.5,1,0,1,1,1,0
273956239,4,7064,109.0,2,75000.0,4,25,8,False,4,22,6,1,3,0,1,1083,350,2.98,1,2,0,0,1,0
274843880,1,7062,25.0,3,24000.0,3,24,11,True,3,5,3,0,0,2,2,1083,363,2.98,3,1,1,0,0,0
270394384,1,5013,33.0,3,26000.0,3,24,9,True,5,5,6,1,3,1,1,1083,363,2.64,3,2,1,1,0,0
272881794,1,5012,36.0,3,27000.0,3,24,8,True,2,9,6,0,3,1,3,1083,363,2.75,0,2,1,1,1,1
274762297,1,2530,36.0,3,28000.0,3,24,10,True,4,4,3,0,0,1,1,1083,363,2.98,3,1,1,1,1,1
272812321,2,5005,40.4,3,30000.0,3,24,15,True,4,5,3,1,3,1,1,1083,363,2.98,3,1,1,1,1,0
274505737,1,7066,32.0,3,30000.0,3,24,15,True,5,9,3,1,1,1,0,1083,363,2.64,1,0,1,1,1,1
272386215,1,2903,34.0,3,30000.0,3,25,1,True,4,12,6,2,3,0,3,1083,363,2.5,1,0,1,1,0,0
274731125,1,5014,35.0,3,31000.0,2,24,12,True,2,5,3,1,0,1,0,1083,363,2.98,3,2,1,1,1,1
274866125,1,5016,33.0,4,33000.0,3,24,8,True,2,5,9,1,0,1,1,1083,363,2.98,3,2,0,0,0,1
274615654,1,2532,40.0,3,33000.0,3,24,10,True,14,22,6,1,0,0,1,1083,363,2.64,1,0,1,1,1,1
274455705,2,661,54.0,2,35000.0,3,25,5,True,2,17,6,1,0,0,0,1083,363,2.64,1,0,1,1,0,0
221319572,2,2905,50.0,2,42000.0,3,25,6,True,11,12,6,2,3,0,0,1083,363,2.6,1,0,1,1,1,0
273734934,2,5005,38.0,3,43000.0,3,183,5,False,4,5,6,1,3,2,1,1083,363,2.65,3,2,1,1,1,1
273667617,2,5005,44.0,3,43000.0,3,64,24,True,4,5,3,1,0,1,0,1083,363,2.98,3,2,1,1,0,1
274878747,2,1005,46.0,3,45000.0,3,25,5,True,5,12,6,2,0,0,3,1083,363,2.5,1,0,1,1,1,1
274901481,2,7068,44.6,4,49000.0,3,24,15,True,8,9,9,1,0,1,0,1083,363,2.98,3,2,0,0,0,1
273820667,2,7063,51.0,0,49000.0,1,24,14,True,11,22,9,1,2,0,1,1083,363,2.98,3,2,0,0,0,0
265413429,2,662,54.0,3,50000.0,3,25,10,True,15,17,6,1,3,0,1,1083,363,2.64,1,0,1,1,1,1
206179893,1,665,46.0,3,55000.0,1,25,20,True,16,24,4,2,0,1,3,861,363,2.98,2,2,1,1,1,1
274316973,3,665,79.0,0,97500.0,1,24,16,True,2,24,9,0,1,1,0,860,363,2.98,3,2,0,0,0,1
214273601,2,2904,48.0,2,43000.0,3,25,5,True,3,12,6,2,0,1,0,1083,363,2.5,1,0,1,1,1,0
273846245,2,5015,45.0,3,40000.0,3,24,8,True,3,5,6,1,0,1,0,1083,363,2.64,3,2,1,1,1,0
262985818,2,660,43.0,3,45000.0,3,25,10,True,7,12,6,1,3,2,0,1083,363,2.5,1,0,1,1,0,1
274759029,2,661,53.6,3,46000.0,3,25,8,True,5,17,6,1,1,0,0,1083,363,2.64,2,0,1,1,0,0
274917203,2,2906,55.0,3,50000.0,2,25,8,True,5,14,6,1,3,2,0,1083,363,2.64,1,0,1,1,1,1
269805938,2,659,52.0,3,50000.0,2,25,14,True,3,12,6,2,3,1,0,1083,363,2.64,1,0,1,1,0,0
274375912,2,2904,50.0,3,55000.0,1,25,8,True,5,12,6,2,0,0,0,1083,363,2.5,1,0,1,1,1,1
271179465,3,1004,67.0,3,60000.0,2,25,4,True,12,12,6,2,0,0,0,1083,363,2.5,1,0,1,1,1,1
266410140,2,658,70.0,5,70000.0,1,25,15,True,5,7,9,0,2,1,1,1083,363,3.0,2,2,1,1,1,1
273664260,2,2531,45.0,3,45000.0,2,25,20,True,5,5,6,1,0,0,1,1083,363,2.64,3,1,1,1,1,0
273872276,2,7061,50.0,2,50000.0,2,24,15,True,7,14,3,2,0,0,1,1083,363,2.98,1,0,1,1,1,1
274021466,3,5011,50.0,2,49000.0,3,24,10,True,6,9,6,1,0,1,0,1083,363,2.64,2,0,0,1,1,1
274697190,2,1488,58.0,3,43000.0,3,11,0,True,6,16,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,0
274666765,1,1469,35.0,2,43500.0,2,11,11,True,4,26,5,0,0,1,3,284,363,2.7,2,1,1,1,0,1
275003632,2,6374,45.1,3,48000.0,2,271,12,True,3,9,6,1,1,1,0,1083,363,2.98,1,0,1,1,1,1
273369581,1,9026,47.1,5,49000.0,1,271,3,True,4,23,5,2,0,0,0,617,202,2.75,2,1,1,1,1,1
193006379,1,1474,47.0,3,50000.0,2,271,12,True,25,25,6,0,0,1,3,1083,363,2.98,2,1,1,1,0,1
274886893,1,1475,46.1,3,49900.0,2,11,8,True,19,25,6,0,0,1,0,284,363,2.6,2,2,1,1,1,1
222725972,2,6383,52.0,2,40000.0,3,271,11,True,12,16,6,2,0,1,0,1083,363,2.64,2,0,1,1,1,0
273500812,3,6376,60.0,2,60000.0,2,271,20,True,6,9,6,1,2,0,0,1083,363,2.8,1,0,1,1,1,1
274934323,3,6375,73.0,3,60000.0,4,207,15,True,6,14,6,2,2,0,0,1083,196,2.7,1,2,1,0,1,0
274897776,3,6375,65.0,2,55000.0,3,271,15,True,6,14,9,2,0,0,0,1083,363,2.98,1,0,1,1,1,1
274865810,1,1469,34.5,2,38000.0,3,11,10,True,9,26,5,0,0,1,3,284,363,2.98,2,0,1,1,1,1
274449166,1,1482,39.0,3,42000.0,4,271,3,True,7,22,6,1,1,0,1,1083,218,2.6,2,2,1,0,1,0
274571110,2,6389,45.0,3,48000.0,4,271,13,True,6,9,6,1,3,1,1,1083,161,2.98,1,2,1,0,1,0
275002682,3,6387,58.0,2,55000.0,4,271,9,True,8,9,6,2,2,0,1,1083,122,2.98,3,2,1,0,1,0
274587560,3,1469,90.0,5,90000.0,1,11,7,True,13,26,5,0,2,1,1,284,363,2.98,1,1,1,1,1,1
274837905,1,10863,38.0,3,33000.0,3,207,9,True,7,9,6,0,3,1,1,1083,363,2.98,1,0,1,1,1,1
274842710,1,1493,26.0,2,33000.0,1,124,5,True,2,23,5,2,0,1,1,592,363,2.98,1,0,1,1,1,1
274922948,1,10861,35.0,3,35000.0,3,207,13,True,7,9,6,0,3,1,1,1083,363,2.64,1,0,1,1,1,0
268650811,1,1493,38.0,2,40000.0,4,124,7,True,4,23,5,1,0,1,3,592,350,2.7,2,2,1,0,1,0
270848495,1,9023,36.0,3,40000.0,4,271,16,True,5,16,6,2,2,1,3,1083,140,2.5,1,2,1,0,1,0
268223276,2,10862,50.0,2,40000.0,3,207,6,True,6,14,0,1,0,0,0,1083,363,2.64,1,0,1,1,1,1
274722407,1,1482,38.0,3,40000.0,2,271,4,True,6,22,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,1
274660495,1,1482,39.0,3,42000.0,2,271,4,True,7,22,6,1,3,0,3,1083,363,2.64,1,0,1,1,1,1
274995871,2,325,46.5,3,43000.0,2,271,10,True,11,12,6,1,3,1,0,1083,363,2.98,1,0,1,1,1,1
274923005,2,6366,40.0,2,45000.0,2,207,12,True,13,14,0,2,0,0,0,1083,363,2.98,2,0,1,1,1,0
274912067,2,6377,48.0,2,45000.0,2,271,10,True,7,9,0,1,0,0,0,1083,363,2.98,1,0,1,1,1,1
274281301,2,6389,46.0,2,48000.0,2,271,12,True,6,9,6,1,0,1,1,1083,363,2.98,1,0,1,1,1,1
273360474,3,6387,58.3,3,55000.0,3,271,12,True,8,9,6,2,2,0,1,1083,363,2.98,1,0,1,1,1,1
203822236,3,2065,80.0,3,60000.0,2,271,10,True,6,17,6,1,0,0,0,1083,363,2.74,1,0,1,1,1,1
274557910,1,9020,42.0,3,30000.0,4,271,15,True,11,12,6,1,3,0,0,1083,305,2.6,3,2,1,0,1,0
274938434,1,9022,39.0,2,30000.0,3,271,16,True,11,12,6,2,0,0,3,1083,363,2.64,1,0,1,1,1,0
274868851,1,6371,33.0,2,30000.0,3,207,14,True,3,9,6,0,0,1,1,1083,363,2.64,1,0,1,1,1,1
274729077,1,9439,42.0,3,30000.0,2,271,6,True,6,12,0,0,0,1,1,1083,363,2.48,1,0,1,1,1,1
274537717,1,9024,33.0,3,32000.0,4,271,18,True,3,12,6,2,3,0,0,1083,302,2.6,1,2,1,0,1,0
274871000,1,1493,23.0,5,32000.0,3,124,5,True,11,23,5,2,0,1,3,592,363,2.98,2,0,1,1,1,0
272974782,1,9021,40.0,2,32000.0,3,271,19,True,7,12,6,2,0,0,3,1083,363,2.64,2,0,1,1,1,1
274477379,1,1487,40.0,2,33000.0,2,11,2,True,11,16,6,1,2,1,1,1083,363,2.64,2,0,1,1,1,1
273594777,1,5113,29.4,2,33000.0,2,271,11,True,6,12,6,1,0,1,3,1083,119,2.64,1,0,1,1,1,0
274891861,1,1464,36.0,3,33000.0,3,207,12,True,16,16,0,2,0,2,1,1083,363,2.48,1,0,1,1,1,0
251086359,1,6367,35.1,3,33000.0,3,207,15,True,4,9,6,2,0,1,3,1083,363,2.64,1,0,1,1,1,1
273672357,2,2063,40.0,3,33000.0,3,271,12,True,2,14,0,1,0,0,0,1083,363,2.64,2,0,1,1,0,1
260672215,1,9439,35.0,3,33000.0,3,271,3,True,10,12,0,0,0,1,3,1083,363,2.48,1,0,1,1,1,1
274981358,2,327,45.0,4,35000.0,3,207,12,True,7,12,6,1,0,0,1,1083,363,2.98,1,2,1,1,1,1
274018692,1,5121,40.0,3,35000.0,4,271,9,True,9,9,6,0,0,0,1,1083,11,2.7,1,2,1,0,1,0
272429509,1,5113,30.0,3,35000.0,4,271,7,True,5,12,6,1,3,1,0,1083,123,2.98,3,2,1,0,1,0
274740604,2,326,48.0,3,35000.0,3,271,13,True,2,12,6,0,0,0,3,1083,363,2.98,1,0,1,1,0,0
274920834,2,5112,45.0,2,35000.0,3,271,3,False,3,9,6,0,3,0,0,1083,363,2.98,1,2,1,1,0,1
267103911,1,9440,36.0,3,35000.0,3,271,8,True,6,9,6,1,0,2,1,1083,363,2.64,1,0,1,1,1,1
268947384,1,1493,24.0,2,36000.0,4,124,7,True,2,22,5,2,1,1,1,592,350,2.7,2,2,1,0,1,0
274842388,1,9021,38.0,3,37000.0,2,271,19,True,5,12,6,1,0,0,3,1083,363,2.64,1,0,1,1,1,0
274208013,1,5128,35.0,3,38000.0,4,271,3,True,1,12,6,0,3,0,0,1083,303,2.98,3,2,1,0,1,0
274571090,1,6373,35.0,3,38000.0,4,271,13,True,9,9,6,2,0,1,0,1083,363,2.98,2,2,1,0,1,0
258107029,2,6369,52.0,3,38000.0,3,106,5,False,5,9,6,2,0,0,0,1083,363,2.64,1,0,1,1,0,1
273977538,2,5127,45.0,3,38000.0,3,271,10,True,7,9,6,0,3,1,3,1083,363,2.98,1,0,1,1,1,1
273349872,1,1474,23.0,2,38000.0,1,11,9,True,5,25,6,0,0,2,1,1083,363,2.98,2,0,1,1,0,0
273597621,1,1491,46.0,5,39000.0,4,11,4,True,11,20,6,2,0,0,0,212,223,2.6,3,2,1,0,1,0
274897146,1,2740,38.5,2,39700.0,2,207,10,True,9,22,6,1,1,0,0,1083,363,2.7,2,2,1,1,1,0
274741292,2,2064,45.8,2,40000.0,3,106,9,True,5,12,0,2,1,0,1,1083,363,2.64,1,0,1,1,1,1
274841294,1,9023,40.0,3,40000.0,2,271,19,True,5,16,6,1,2,1,3,1083,363,2.48,1,0,1,1,1,0
273858782,2,6382,52.0,3,40000.0,2,271,14,True,9,12,6,1,2,2,3,1083,363,2.98,1,0,1,1,1,1
274876518,1,2741,36.0,3,41000.0,4,271,7,True,1,16,6,0,3,1,3,1083,258,2.98,1,2,1,0,1,0
274581464,2,2066,44.0,3,42000.0,4,207,20,True,3,9,6,0,3,0,0,1083,121,2.98,1,2,1,0,1,0
274904958,2,2742,48.0,3,42000.0,3,271,4,True,7,12,0,1,0,0,0,1083,363,2.64,1,0,1,1,1,1
274876902,1,9026,45.0,2,42000.0,2,271,1,True,18,23,5,1,0,0,1,617,363,2.98,2,0,1,1,1,1
273839997,1,9026,45.0,5,44000.0,2,271,3,True,3,23,5,2,3,1,3,617,363,2.98,2,0,1,1,1,1
274889137,1,1493,45.2,2,45000.0,2,124,10,True,8,16,6,2,2,1,0,592,363,2.7,2,2,1,1,1,0
272119790,2,6378,47.0,3,45000.0,2,271,15,True,5,9,6,1,0,1,0,1083,363,2.98,1,0,1,1,1,0
274874995,2,6366,42.0,2,45000.0,2,207,12,True,13,14,0,2,0,0,0,1083,363,2.98,1,0,1,1,1,1
258385501,3,6388,60.0,3,45000.0,3,271,13,True,3,9,6,1,1,0,0,1083,363,2.98,1,0,1,1,0,0
273959557,2,2742,47.0,4,45000.0,2,271,6,True,9,12,0,0,0,0,3,1083,363,2.98,2,2,1,1,1,1
273185744,2,6385,45.0,3,45000.0,3,271,14,True,6,9,6,0,0,1,1,1083,363,2.5,1,0,1,1,1,1
248556134,2,9026,45.0,3,45000.0,3,271,4,True,13,23,5,2,0,1,0,617,363,2.98,1,0,1,1,1,1
272528860,2,329,46.0,3,45000.0,3,202,12,True,9,12,6,1,2,0,0,1083,363,2.98,1,0,1,1,1,1
274094969,1,1466,42.0,2,45000.0,3,11,5,True,12,26,9,0,2,1,1,210,363,2.98,1,0,1,1,1,1
201965008,2,1488,65.0,3,45000.0,3,11,1,True,15,16,6,2,2,0,1,1083,363,2.64,2,0,1,1,0,0
273353668,1,1468,40.0,3,45000.0,1,11,7,True,10,24,9,0,3,1,3,283,363,2.98,2,2,1,1,0,0
273314931,2,9028,45.0,3,45000.0,2,271,7,True,12,12,6,1,0,1,0,1083,363,2.64,1,0,1,1,1,1
274702592,2,1484,57.0,3,45000.0,3,271,5,True,9,17,6,1,2,0,3,1083,363,2.64,1,0,1,1,1,1
274836005,2,9024,52.0,3,47000.0,4,271,18,True,12,12,6,1,3,0,1,1083,302,2.98,3,2,0,0,1,0
272267484,1,9026,42.0,3,48000.0,2,271,3,True,15,22,5,2,3,2,0,616,363,2.98,2,2,1,1,1,1
274951246,1,1471,48.0,0,48000.0,2,106,11,True,3,26,5,0,0,1,0,284,363,2.98,2,2,1,1,1,1
261298034,1,1493,41.5,2,48000.0,2,124,4,True,6,23,5,1,2,1,1,592,363,2.8,2,0,1,1,1,1
274809576,2,1482,58.0,3,48000.0,3,271,4,True,11,22,6,2,3,0,0,1083,363,2.64,1,0,1,1,1,0
208576800,3,326,65.0,2,50000.0,2,207,14,True,5,12,6,2,0,0,0,1083,363,2.7,1,0,1,1,1,1
274502235,2,5125,52.0,2,50000.0,4,271,5,True,10,12,6,0,3,0,1,1083,305,2.98,3,2,1,0,1,0
274537714,3,327,63.0,3,50000.0,4,271,14,True,3,12,6,2,0,0,0,1083,13,2.8,1,2,1,0,1,0
272141294,3,5120,48.4,4,50000.0,3,271,8,True,5,9,6,1,0,0,0,1083,363,2.7,1,2,1,1,0,1
273258958,2,9027,54.0,3,50000.0,2,271,3,True,17,17,6,2,2,0,0,1083,363,2.64,1,0,1,1,1,1
274867296,2,5126,52.0,3,50000.0,2,271,5,True,7,12,6,2,2,0,0,1083,363,2.98,1,0,1,1,1,1
221695893,1,9026,47.0,5,50000.0,1,271,4,True,12,23,5,0,0,1,3,617,363,2.98,2,0,1,1,1,1
274765199,3,9030,68.0,3,53000.0,3,271,10,True,3,12,6,2,0,0,1,1083,363,2.64,1,0,1,1,0,1
273338195,2,9026,56.0,5,55000.0,1,271,2,True,16,23,5,2,0,1,3,616,363,2.98,2,2,1,1,1,1
272761230,2,9025,72.0,3,55000.0,2,271,1,True,10,22,5,2,3,0,0,1030,363,2.98,2,0,1,1,1,1
274761915,2,9026,68.0,3,55000.0,2,271,3,True,3,23,5,0,3,2,3,617,363,2.98,1,0,0,0,0,0
274819595,3,1482,80.0,3,55000.0,2,271,4,True,14,22,6,1,0,0,1,1083,363,2.64,1,0,1,1,1,1
274559517,3,6372,62.0,2,57000.0,3,207,19,True,8,9,6,1,0,0,1,1083,363,2.64,1,0,1,1,1,1
270536277,2,6384,53.0,3,58500.0,4,271,9,True,11,16,6,2,0,0,0,1083,259,2.7,2,2,1,0,1,0
274180607,2,1470,46.0,3,60000.0,1,11,7,True,10,25,5,0,2,1,0,283,363,2.98,2,2,1,1,0,0
274057198,2,1466,74.0,3,60000.0,4,11,6,True,20,25,4,0,3,1,1,210,350,2.98,3,2,1,0,1,0
268659541,2,1465,60.0,5,60000.0,4,11,4,True,20,25,4,0,1,1,1,210,350,2.7,2,2,1,0,1,0
274847671,2,1493,60.0,5,60000.0,2,124,10,True,8,23,5,2,2,1,0,592,363,2.98,1,0,1,1,1,1
265208694,4,1493,109.0,5,115000.0,1,124,3,True,18,23,5,2,0,1,0,592,363,2.9,2,1,1,1,1,1
264617112,1,1488,38.0,3,30000.0,3,11,0,True,16,16,6,2,3,1,1,1083,363,2.64,2,0,1,1,0,1
274907225,1,5113,30.0,3,30000.0,3,271,11,True,12,12,6,1,0,1,1,1083,363,2.64,1,0,1,1,1,0
273802470,1,1487,38.0,3,30000.0,3,11,2,True,3,16,6,1,3,1,3,1083,363,2.64,1,0,1,1,1,0
274787181,1,2066,36.0,3,30000.0,3,271,25,True,9,9,6,0,0,1,1,1083,363,2.98,1,0,1,1,0,0
274846803,1,9439,35.0,2,30000.0,3,271,4,True,1,12,0,0,0,1,1,1083,363,2.48,1,0,1,1,1,0
274935739,1,1488,37.0,3,32000.0,3,11,1,True,6,16,6,2,3,1,3,1083,363,2.64,1,0,0,1,1,0
274295295,1,6371,32.0,3,33000.0,3,207,18,True,3,9,6,0,3,1,1,1083,363,2.64,1,0,1,1,1,1
274979960,2,2061,50.0,3,37000.0,3,11,13,True,1,5,3,2,0,0,1,1083,363,2.98,3,2,1,1,1,1
274880102,2,5123,52.3,3,37000.0,3,271,9,True,5,12,6,2,2,0,1,1083,363,2.98,1,0,1,1,1,1
274638867,1,1472,35.0,3,38000.0,2,11,9,True,7,13,5,0,0,1,0,284,363,2.98,1,2,1,1,0,0
274908194,1,9438,38.0,3,38000.0,3,106,3,True,7,17,6,2,0,1,3,1083,363,2.98,1,0,1,1,1,1
271998884,2,6371,50.0,3,38000.0,3,207,18,True,9,9,6,1,0,0,0,1083,363,2.64,1,0,1,1,0,0
273463013,2,5115,45.0,2,39000.0,3,271,6,True,6,9,6,0,0,0,0,1083,363,2.6,1,0,1,1,0,0
274698604,2,1478,53.0,2,40000.0,3,11,3,True,6,16,6,1,0,0,0,1083,363,2.64,2,0,1,1,1,0
274248730,3,2062,50.0,2,40000.0,3,271,12,True,6,9,6,1,0,0,0,1083,363,2.98,1,0,1,1,1,1
272634777,2,329,56.0,3,40000.0,3,271,15,True,12,12,6,2,0,0,0,1083,363,2.98,1,0,1,1,1,0
